time,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12
2.33,-0.178,-0.219,-0.041,0.199,-0.068,-0.13,0.402,0.399,-0.201,0.298,-0.215,-0.033
2.34,-0.175,-0.198,-0.023,0.187,-0.076,-0.11,0.438,0.466,-0.137,0.376,-0.194,-0.003
2.35,-0.179,-0.202,-0.024,0.191,-0.077,-0.113,0.475,0.505,-0.132,0.385,-0.198,0.008
2.36,-0.198,-0.2,-0.002,0.199,-0.098,-0.1,0.521,0.572,-0.08,0.443,-0.172,0.046
2.37,-0.228,-0.202,0.026,0.215,-0.127,-0.088,0.568,0.645,-0.037,0.484,-0.156,0.052
2.38,-0.213,-0.193,0.02,0.203,-0.116,-0.086,0.617,0.726,0.011,0.532,-0.14,0.056
2.39,-0.217,-0.179,0.038,0.198,-0.127,-0.07,0.677,0.837,0.071,0.598,-0.131,0.059
2.4,-0.226,-0.157,0.07,0.191,-0.148,-0.043,0.76,0.976,0.157,0.677,-0.129,0.061
2.41,-0.235,-0.152,0.082,0.193,-0.158,-0.035,0.847,1.141,0.269,0.788,-0.13,0.064
2.42,-0.271,-0.163,0.108,0.216,-0.189,-0.027,0.952,1.337,0.39,0.902,-0.13,0.071
2.43,-0.304,-0.156,0.148,0.229,-0.225,-0.004,1.049,1.54,0.519,1.025,-0.131,0.067
2.44,-0.347,-0.161,0.186,0.254,-0.266,0.012,1.145,1.73,0.647,1.152,-0.13,0.05
2.45,-0.404,-0.18,0.223,0.292,-0.313,0.021,1.207,1.882,0.748,1.25,-0.129,0.044
2.46,-0.472,-0.213,0.259,0.342,-0.365,0.023,1.205,1.92,0.778,1.28,-0.15,0.028
2.47,-0.488,-0.219,0.269,0.353,-0.379,0.025,1.173,1.892,0.763,1.26,-0.199,-0.006
2.48,-0.462,-0.209,0.253,0.336,-0.358,0.022,1.1,1.805,0.694,1.191,-0.243,-0.037
2.49,-0.444,-0.206,0.238,0.325,-0.341,0.016,0.957,1.584,0.554,1.06,-0.276,-0.041
2.5,-0.385,-0.186,0.199,0.285,-0.292,0.007,0.742,1.269,0.364,0.882,-0.295,-0.019
2.51,-0.289,-0.154,0.135,0.221,-0.212,-0.009,0.493,0.903,0.138,0.665,-0.285,0.01
2.52,-0.195,-0.121,0.074,0.157,-0.134,-0.023,0.277,0.582,-0.064,0.467,-0.274,0.056
2.53,-0.139,-0.113,0.025,0.126,-0.082,-0.044,0.114,0.336,-0.221,0.31,-0.262,0.091
2.54,-0.088,-0.116,-0.028,0.102,-0.029,-0.072,-0.008,0.151,-0.342,0.201,-0.247,0.119
2.55,-0.035,-0.115,-0.079,0.075,0.023,-0.097,-0.07,0.061,-0.397,0.152,-0.233,0.153
2.56,-0.021,-0.111,-0.09,0.066,0.034,-0.1,-0.091,0.013,-0.434,0.123,-0.22,0.159
2.57,-0.011,-0.11,-0.099,0.06,0.044,-0.104,-0.107,-0.007,-0.456,0.112,-0.215,0.17
2.58,0.011,-0.11,-0.12,0.05,0.065,-0.115,-0.111,-0.014,-0.457,0.105,-0.215,0.185
2.59,-0.002,-0.118,-0.117,0.06,0.058,-0.117,-0.107,-0.024,-0.468,0.095,-0.213,0.192
2.6,-0.032,-0.143,-0.111,0.088,0.04,-0.126,-0.103,-0.025,-0.476,0.09,-0.209,0.191
2.61,-0.037,-0.145,-0.108,0.091,0.036,-0.126,-0.097,-0.021,-0.481,0.09,-0.211,0.181
2.62,-0.045,-0.147,-0.102,0.096,0.029,-0.124,-0.094,-0.016,-0.478,0.089,-0.209,0.176
2.63,-0.047,-0.149,-0.101,0.098,0.027,-0.125,-0.09,-0.012,-0.474,0.084,-0.212,0.169
2.64,-0.038,-0.159,-0.121,0.099,0.042,-0.14,-0.086,-0.007,-0.471,0.084,-0.213,0.162
2.65,-0.045,-0.181,-0.136,0.113,0.045,-0.158,-0.084,-0.004,-0.467,0.087,-0.212,0.173
2.66,-0.044,-0.181,-0.136,0.113,0.046,-0.158,-0.078,0.003,-0.466,0.09,-0.231,0.181
2.67,-0.043,-0.186,-0.142,0.115,0.05,-0.164,-0.077,0.008,-0.466,0.089,-0.235,0.179
2.68,-0.039,-0.175,-0.136,0.108,0.048,-0.155,-0.06,0.018,-0.453,0.09,-0.227,0.179
2.69,-0.039,-0.151,-0.112,0.095,0.037,-0.131,-0.039,0.035,-0.429,0.109,-0.221,0.18
2.7,-0.029,-0.124,-0.095,0.077,0.033,-0.109,-0.001,0.059,-0.418,0.132,-0.211,0.178
2.71,-0.005,-0.099,-0.094,0.052,0.045,-0.096,-0.014,0.057,-0.419,0.137,-0.208,0.187
2.72,-0.009,-0.099,-0.09,0.054,0.041,-0.094,-0.081,0.015,-0.421,0.134,-0.216,0.217
2.73,0.007,-0.078,-0.085,0.036,0.046,-0.081,-0.109,-0.006,-0.416,0.135,-0.214,0.23
2.74,0.013,-0.092,-0.105,0.04,0.059,-0.098,-0.165,-0.037,-0.436,0.127,-0.215,0.22
2.75,0.02,-0.123,-0.143,0.051,0.082,-0.132,-0.191,-0.064,-0.45,0.126,-0.215,0.214
2.76,0.045,-0.12,-0.164,0.038,0.105,-0.142,-0.154,-0.058,-0.451,0.12,-0.214,0.207
2.77,0.016,-0.157,-0.173,0.071,0.094,-0.164,-0.145,-0.062,-0.449,0.108,-0.219,0.197
2.78,-0.011,-0.183,-0.172,0.097,0.081,-0.177,-0.175,-0.059,-0.458,0.081,-0.225,0.196
2.79,-0.032,-0.195,-0.163,0.113,0.066,-0.179,-0.158,-0.068,-0.471,0.069,-0.247,0.179
2.8,-0.044,-0.206,-0.162,0.125,0.059,-0.183,-0.186,-0.075,-0.449,0.085,-0.239,0.184
2.81,-0.059,-0.209,-0.15,0.135,0.046,-0.18,-0.171,-0.071,-0.462,0.061,-0.251,0.163
2.82,-0.064,-0.215,-0.152,0.14,0.045,-0.183,-0.187,-0.073,-0.43,0.092,-0.223,0.168
2.83,-0.093,-0.216,-0.123,0.155,0.015,-0.169,-0.115,-0.004,-0.437,0.075,-0.252,0.152
2.84,-0.129,-0.211,-0.082,0.17,-0.023,-0.146,0.444,0.59,-0.146,0.347,-0.398,-0.003
2.85,-0.154,-0.24,-0.086,0.197,-0.034,-0.163,0.914,1.755,0.358,0.813,-0.571,-0.195
2.86,0.01,0.242,0.232,-0.126,-0.111,0.237,0.891,1.582,0.827,1.378,-0.292,0.025
2.87,0.633,1.56,0.928,-1.097,-0.148,1.244,-1.059,-1.483,0.462,1.184,0.537,0.884
2.88,1.358,2.497,1.14,-1.928,0.109,1.818,-4.008,-4.953,-1.175,-0.443,1.1,1.672
2.89,1.877,2.548,0.671,-2.213,0.603,1.609,-5.27,-5.949,-1.301,-0.593,2.141,2.651
2.9,2.243,1.349,-0.894,-1.795,1.568,0.228,-5.256,-5.387,-1.232,-0.606,3.09,3.435
2.91,1.992,-0.311,-2.303,-0.841,2.148,-1.307,-3.287,-3.533,-1.941,-1.464,2.42,2.793
2.92,0.787,-0.53,-1.318,-0.128,1.053,-0.924,-0.682,-0.93,-1.027,-0.597,0.85,1.252
2.93,-0.094,-0.313,-0.219,0.204,0.063,-0.266,0.171,0.182,-0.32,0.146,-0.214,0.205
2.94,-0.15,-0.307,-0.157,0.229,0.003,-0.232,0.259,0.278,-0.3,0.212,-0.302,0.114
2.95,-0.16,-0.235,-0.074,0.198,-0.043,-0.154,0.28,0.329,-0.218,0.306,-0.289,0.136
2.96,-0.17,-0.263,-0.093,0.217,-0.038,-0.178,0.303,0.345,-0.244,0.29,-0.309,0.113
2.97,-0.187,-0.234,-0.047,0.211,-0.07,-0.14,0.336,0.399,-0.183,0.371,-0.28,0.135
2.98,-0.186,-0.232,-0.046,0.209,-0.07,-0.138,0.363,0.426,-0.177,0.376,-0.302,0.116
2.99,-0.179,-0.217,-0.039,0.198,-0.07,-0.128,0.396,0.465,-0.141,0.42,-0.273,0.129
3.0,-0.188,-0.211,-0.022,0.2,-0.083,-0.116,0.418,0.503,-0.132,0.441,-0.273,0.115
3.01,-0.179,-0.204,-0.025,0.192,-0.077,-0.114,0.461,0.56,-0.098,0.48,-0.26,0.133
3.02,-0.19,-0.19,-0.001,0.19,-0.094,-0.095,0.503,0.631,-0.047,0.527,-0.253,0.135
3.03,-0.181,-0.184,-0.003,0.182,-0.089,-0.093,0.548,0.698,-0.013,0.561,-0.243,0.134
3.04,-0.206,-0.175,0.03,0.19,-0.118,-0.072,0.614,0.802,0.05,0.635,-0.238,0.137
3.05,-0.234,-0.177,0.056,0.205,-0.145,-0.06,0.688,0.923,0.126,0.71,-0.238,0.133
3.06,-0.242,-0.161,0.08,0.201,-0.161,-0.04,0.765,1.062,0.221,0.805,-0.233,0.137
3.07,-0.266,-0.154,0.112,0.21,-0.189,-0.021,0.86,1.236,0.334,0.918,-0.231,0.126
3.08,-0.294,-0.15,0.144,0.222,-0.219,-0.003,0.959,1.426,0.467,1.045,-0.23,0.109
3.09,-0.32,-0.138,0.183,0.229,-0.251,0.022,1.059,1.622,0.602,1.182,-0.229,0.084
3.1,-0.389,-0.168,0.221,0.278,-0.305,0.026,1.136,1.785,0.717,1.293,-0.25,0.058
3.11,-0.477,-0.199,0.278,0.338,-0.377,0.039,1.162,1.877,0.789,1.367,-0.271,0.03
3.12,-0.488,-0.194,0.295,0.341,-0.391,0.05,1.126,1.879,0.784,1.365,-0.295,-0.015
3.13,-0.464,-0.191,0.272,0.327,-0.368,0.04,1.071,1.809,0.728,1.306,-0.338,-0.057
3.14,-0.45,-0.19,0.26,0.32,-0.355,0.034,0.971,1.66,0.636,1.21,-0.369,-0.085
3.15,-0.413,-0.186,0.226,0.299,-0.319,0.02,0.78,1.384,0.457,1.036,-0.385,-0.095
3.16,-0.334,-0.169,0.166,0.251,-0.25,-0.002,0.547,1.033,0.23,0.813,-0.372,-0.089
3.17,-0.261,-0.159,0.102,0.21,-0.182,-0.028,0.323,0.704,0.01,0.595,-0.358,-0.064
3.18,-0.175,-0.157,0.018,0.166,-0.096,-0.069,0.137,0.422,-0.178,0.409,-0.344,-0.043
3.19,-0.09,-0.153,-0.063,0.122,-0.013,-0.108,-0.003,0.215,-0.319,0.271,-0.319,-0.045
3.2,-0.061,-0.15,-0.089,0.105,0.014,-0.119,-0.084,0.098,-0.404,0.189,-0.297,-0.045
3.21,-0.03,-0.145,-0.115,0.088,0.043,-0.13,-0.123,0.04,-0.448,0.147,-0.282,-0.044
3.22,-0.002,-0.147,-0.145,0.075,0.072,-0.146,-0.144,0.013,-0.475,0.128,-0.275,-0.046
3.23,0.001,-0.151,-0.152,0.075,0.076,-0.151,-0.151,-0.004,-0.484,0.121,-0.267,-0.048
3.24,0.0,-0.149,-0.149,0.074,0.075,-0.149,-0.146,-0.017,-0.486,0.112,-0.258,-0.056
3.25,-0.002,-0.153,-0.15,0.078,0.074,-0.152,-0.142,-0.021,-0.497,0.102,-0.247,-0.071
3.26,-0.016,-0.165,-0.15,0.09,0.067,-0.157,-0.138,-0.025,-0.503,0.104,-0.239,-0.091
3.27,-0.007,-0.158,-0.15,0.083,0.072,-0.154,-0.132,-0.031,-0.51,0.104,-0.24,-0.112
3.28,-0.003,-0.162,-0.158,0.083,0.078,-0.16,-0.13,-0.025,-0.509,0.099,-0.241,-0.127
3.29,-0.015,-0.175,-0.16,0.095,0.073,-0.168,-0.123,-0.017,-0.503,0.097,-0.239,-0.138
3.3,-0.022,-0.182,-0.16,0.102,0.069,-0.171,-0.121,-0.014,-0.503,0.09,-0.236,-0.162
3.31,-0.038,-0.198,-0.16,0.118,0.061,-0.179,-0.114,-0.001,-0.493,0.091,-0.234,-0.189
3.32,-0.038,-0.2,-0.161,0.119,0.062,-0.181,-0.113,-0.008,-0.502,0.092,-0.237,-0.206
3.33,-0.038,-0.195,-0.157,0.116,0.06,-0.175,-0.094,-0.001,-0.496,0.105,-0.232,-0.219
3.34,-0.05,-0.179,-0.128,0.115,0.039,-0.153,-0.057,0.028,-0.467,0.13,-0.209,-0.221
3.35,-0.063,-0.152,-0.089,0.108,0.013,-0.12,-0.048,0.051,-0.438,0.15,-0.195,-0.22
3.36,-0.059,-0.133,-0.074,0.096,0.008,-0.103,-0.042,0.071,-0.414,0.177,-0.186,-0.216
3.37,-0.054,-0.118,-0.064,0.087,0.005,-0.091,-0.067,0.036,-0.432,0.169,-0.178,-0.215
3.38,-0.035,-0.116,-0.081,0.076,0.023,-0.098,-0.115,-0.005,-0.447,0.147,-0.171,-0.215
3.39,0.014,-0.112,-0.126,0.049,0.07,-0.118,-0.172,-0.047,-0.478,0.122,-0.164,-0.229
3.4,0.032,-0.104,-0.136,0.036,0.084,-0.12,-0.202,-0.071,-0.492,0.12,-0.166,-0.234
3.41,0.04,-0.121,-0.161,0.041,0.102,-0.141,-0.193,-0.07,-0.487,0.132,-0.162,-0.227
3.42,0.013,-0.156,-0.169,0.072,0.092,-0.162,-0.166,-0.071,-0.494,0.115,-0.168,-0.264
3.43,-0.025,-0.192,-0.167,0.109,0.071,-0.18,-0.182,-0.069,-0.485,0.117,-0.157,-0.283
3.44,-0.059,-0.219,-0.16,0.14,0.051,-0.189,-0.19,-0.09,-0.525,0.092,-0.178,-0.322
3.45,-0.072,-0.233,-0.161,0.153,0.045,-0.197,-0.205,-0.099,-0.51,0.109,-0.182,-0.33
3.46,-0.081,-0.234,-0.153,0.158,0.037,-0.193,-0.213,-0.105,-0.521,0.079,-0.183,-0.328
3.47,-0.079,-0.234,-0.155,0.157,0.038,-0.194,-0.187,-0.093,-0.493,0.095,-0.168,-0.338
3.48,-0.064,-0.225,-0.161,0.145,0.048,-0.193,-0.217,-0.09,-0.498,0.097,-0.145,-0.316
3.49,-0.179,-0.228,-0.049,0.203,-0.064,-0.138,0.258,0.322,-0.328,0.258,-0.236,-0.446
3.5,-0.22,-0.23,-0.01,0.225,-0.105,-0.119,0.79,1.253,0.09,0.652,-0.378,-0.625
3.51,-0.133,0.006,0.139,0.064,-0.136,0.072,1.085,1.726,0.417,1.004,-0.373,-0.645
3.52,0.41,1.029,0.619,-0.72,-0.105,0.824,-0.08,0.152,0.757,1.47,0.334,0.016
3.53,1.295,2.14,0.845,-1.718,0.225,1.492,-3.229,-3.362,-0.529,0.273,0.947,0.829
3.54,1.866,2.381,0.515,-2.124,0.675,1.448,-5.228,-5.402,-1.375,-0.571,1.633,1.562
3.55,2.265,1.719,-0.546,-1.992,1.405,0.586,-5.591,-5.224,-0.741,0.035,2.809,2.526
3.56,2.294,0.234,-2.06,-1.264,2.177,-0.913,-4.105,-4.025,-1.607,-0.961,2.73,2.452
3.57,1.357,-0.458,-1.815,-0.45,1.587,-1.136,-1.369,-1.714,-1.512,-0.969,1.449,1.2
3.58,0.129,-0.305,-0.434,0.088,0.282,-0.369,-0.017,-0.075,-0.482,0.078,0.201,-0.096
3.59,-0.226,-0.334,-0.109,0.28,-0.058,-0.221,0.253,0.234,-0.376,0.224,-0.184,-0.494
3.6,-0.185,-0.268,-0.083,0.226,-0.051,-0.175,0.274,0.27,-0.294,0.334,-0.125,-0.423
3.61,-0.219,-0.268,-0.049,0.244,-0.085,-0.158,0.296,0.297,-0.311,0.328,-0.166,-0.471
3.62,-0.197,-0.26,-0.063,0.229,-0.066,-0.162,0.341,0.336,-0.272,0.388,-0.121,-0.448
3.63,-0.213,-0.248,-0.035,0.231,-0.089,-0.141,0.348,0.358,-0.258,0.414,-0.136,-0.469
3.64,-0.203,-0.251,-0.048,0.228,-0.077,-0.149,0.384,0.395,-0.23,0.43,-0.125,-0.463
3.65,-0.207,-0.233,-0.026,0.221,-0.091,-0.129,0.415,0.439,-0.184,0.475,-0.117,-0.46
3.66,-0.212,-0.238,-0.026,0.225,-0.093,-0.132,0.459,0.48,-0.181,0.489,-0.108,-0.456
3.67,-0.212,-0.224,-0.012,0.218,-0.1,-0.118,0.498,0.537,-0.143,0.534,-0.089,-0.45
3.68,-0.238,-0.228,0.01,0.233,-0.123,-0.109,0.561,0.607,-0.113,0.567,-0.081,-0.446
3.69,-0.24,-0.211,0.029,0.226,-0.134,-0.091,0.627,0.697,-0.057,0.629,-0.065,-0.447
3.7,-0.257,-0.194,0.063,0.225,-0.16,-0.065,0.711,0.812,0.008,0.693,-0.059,-0.458
3.71,-0.279,-0.182,0.097,0.23,-0.187,-0.042,0.809,0.945,0.088,0.775,-0.046,-0.462
3.72,-0.309,-0.173,0.136,0.241,-0.222,-0.018,0.917,1.11,0.194,0.88,-0.043,-0.468
3.73,-0.363,-0.163,0.2,0.263,-0.281,0.018,1.049,1.313,0.33,1.013,-0.046,-0.461
3.74,-0.396,-0.163,0.233,0.279,-0.314,0.035,1.16,1.511,0.455,1.138,-0.045,-0.489
3.75,-0.466,-0.175,0.291,0.32,-0.378,0.058,1.265,1.698,0.584,1.259,-0.045,-0.503
3.76,-0.524,-0.176,0.348,0.349,-0.435,0.086,1.323,1.833,0.677,1.356,-0.048,-0.521
3.77,-0.555,-0.174,0.381,0.364,-0.467,0.103,1.313,1.873,0.706,1.377,-0.062,-0.55
3.78,-0.561,-0.171,0.39,0.366,-0.476,0.11,1.279,1.838,0.673,1.344,-0.095,-0.572
3.79,-0.528,-0.17,0.359,0.349,-0.444,0.094,1.177,1.722,0.597,1.276,-0.123,-0.597
3.8,-0.502,-0.169,0.333,0.335,-0.418,0.082,0.993,1.487,0.459,1.144,-0.15,-0.602
3.81,-0.433,-0.164,0.269,0.299,-0.351,0.052,0.735,1.142,0.235,0.929,-0.167,-0.601
3.82,-0.333,-0.165,0.168,0.249,-0.25,0.001,0.466,0.785,0.009,0.701,-0.158,-0.565
3.83,-0.23,-0.165,0.065,0.197,-0.147,-0.05,0.238,0.48,-0.192,0.507,-0.145,-0.524
3.84,-0.158,-0.165,-0.007,0.161,-0.075,-0.086,0.066,0.251,-0.336,0.363,-0.131,-0.491
3.85,-0.115,-0.165,-0.051,0.14,-0.032,-0.108,-0.041,0.098,-0.425,0.278,-0.117,-0.47
3.86,-0.06,-0.161,-0.101,0.111,0.021,-0.131,-0.1,0.021,-0.481,0.227,-0.103,-0.468
3.87,-0.027,-0.158,-0.131,0.093,0.052,-0.144,-0.13,-0.026,-0.508,0.2,-0.093,-0.464
3.88,-0.024,-0.154,-0.129,0.089,0.053,-0.141,-0.146,-0.06,-0.525,0.189,-0.089,-0.46
3.89,-0.021,-0.151,-0.13,0.086,0.055,-0.141,-0.141,-0.06,-0.525,0.182,-0.083,-0.456
3.9,-0.016,-0.146,-0.13,0.081,0.057,-0.137,-0.134,-0.061,-0.536,0.171,-0.078,-0.455
3.91,-0.016,-0.146,-0.13,0.081,0.057,-0.137,-0.131,-0.06,-0.546,0.166,-0.071,-0.464
3.92,-0.027,-0.164,-0.137,0.096,0.055,-0.151,-0.123,-0.064,-0.549,0.17,-0.076,-0.474
3.93,-0.029,-0.17,-0.141,0.1,0.056,-0.156,-0.121,-0.066,-0.557,0.169,-0.086,-0.476
3.94,-0.037,-0.176,-0.139,0.107,0.051,-0.157,-0.124,-0.058,-0.554,0.17,-0.084,-0.473
3.95,-0.046,-0.188,-0.142,0.117,0.048,-0.164,-0.116,-0.056,-0.556,0.168,-0.088,-0.481
3.96,-0.043,-0.189,-0.145,0.116,0.051,-0.167,-0.106,-0.05,-0.559,0.17,-0.09,-0.495
3.97,-0.037,-0.181,-0.144,0.11,0.053,-0.162,-0.094,-0.047,-0.548,0.167,-0.083,-0.494
3.98,-0.032,-0.17,-0.138,0.101,0.053,-0.153,-0.071,-0.032,-0.533,0.178,-0.08,-0.49
3.99,-0.034,-0.161,-0.127,0.098,0.047,-0.144,-0.046,-0.007,-0.512,0.206,-0.073,-0.487
4.0,-0.022,-0.131,-0.109,0.077,0.044,-0.12,-0.01,0.015,-0.496,0.225,-0.069,-0.483
4.01,-0.016,-0.118,-0.101,0.067,0.043,-0.109,-0.007,0.019,-0.493,0.248,-0.062,-0.48
4.02,-0.022,-0.121,-0.099,0.071,0.038,-0.11,-0.049,-0.002,-0.497,0.24,-0.061,-0.485
4.03,-0.019,-0.119,-0.1,0.069,0.04,-0.109,-0.102,-0.025,-0.491,0.223,-0.06,-0.485
4.04,-0.016,-0.121,-0.104,0.068,0.044,-0.112,-0.153,-0.059,-0.502,0.208,-0.056,-0.484
4.05,0.026,-0.103,-0.129,0.039,0.078,-0.116,-0.174,-0.065,-0.509,0.203,-0.055,-0.486
4.06,0.063,-0.126,-0.189,0.032,0.126,-0.157,-0.187,-0.062,-0.505,0.196,-0.052,-0.481
4.07,0.012,-0.172,-0.184,0.08,0.098,-0.177,-0.171,-0.07,-0.523,0.186,-0.069,-0.494
4.08,-0.035,-0.196,-0.162,0.116,0.064,-0.179,-0.189,-0.09,-0.536,0.186,-0.082,-0.5
4.09,-0.073,-0.229,-0.157,0.151,0.042,-0.193,-0.172,-0.108,-0.558,0.165,-0.103,-0.513
4.1,-0.078,-0.242,-0.164,0.16,0.043,-0.203,-0.185,-0.114,-0.548,0.182,-0.093,-0.505
4.11,-0.071,-0.237,-0.166,0.154,0.048,-0.201,-0.176,-0.109,-0.563,0.154,-0.101,-0.514
4.12,-0.068,-0.24,-0.172,0.154,0.053,-0.206,-0.164,-0.093,-0.524,0.192,-0.082,-0.507
4.13,-0.076,-0.231,-0.155,0.154,0.04,-0.193,-0.167,-0.084,-0.54,0.18,-0.09,-0.513
4.14,-0.178,-0.233,-0.055,0.205,-0.061,-0.144,0.374,0.436,-0.283,0.42,-0.193,-0.644
4.15,-0.221,-0.26,-0.039,0.241,-0.091,-0.15,0.846,1.388,0.116,0.798,-0.331,-0.803
4.16,-0.064,0.102,0.166,-0.019,-0.115,0.134,1.042,1.688,0.554,1.272,-0.182,-0.698
4.17,0.625,1.278,0.653,-0.952,-0.014,0.965,-0.465,-0.308,0.805,1.652,0.599,0.078
4.18,1.504,2.253,0.749,-1.879,0.377,1.501,-3.735,-3.971,-0.736,0.182,1.097,0.81
4.19,2.012,2.324,0.312,-2.168,0.85,1.318,-5.543,-5.55,-1.195,-0.282,1.854,1.57
4.2,2.379,1.384,-0.995,-1.881,1.686,0.195,-5.699,-5.079,-0.783,0.091,2.788,2.336
4.21,2.22,-0.151,-2.371,-1.034,2.296,-1.261,-3.833,-3.759,-1.921,-1.181,2.28,1.889
4.22,1.051,-0.537,-1.588,-0.257,1.32,-1.062,-1.068,-1.398,-1.412,-0.764,1.006,0.61
4.23,-0.037,-0.327,-0.29,0.183,0.127,-0.309,0.078,0.032,-0.438,0.243,0.049,-0.414
4.24,-0.201,-0.334,-0.132,0.268,-0.034,-0.233,0.279,0.22,-0.416,0.309,-0.146,-0.607
4.25,-0.171,-0.236,-0.066,0.204,-0.052,-0.151,0.292,0.261,-0.309,0.435,-0.107,-0.561
4.26,-0.187,-0.26,-0.074,0.224,-0.056,-0.167,0.33,0.287,-0.347,0.416,-0.141,-0.595
4.27,-0.171,-0.254,-0.082,0.213,-0.044,-0.168,0.354,0.321,-0.294,0.483,-0.101,-0.557
4.28,-0.184,-0.25,-0.065,0.217,-0.059,-0.157,0.369,0.345,-0.293,0.489,-0.119,-0.573
4.29,-0.172,-0.241,-0.069,0.207,-0.051,-0.155,0.413,0.39,-0.251,0.532,-0.096,-0.552
4.3,-0.183,-0.23,-0.047,0.206,-0.068,-0.138,0.437,0.433,-0.218,0.564,-0.097,-0.554
4.31,-0.181,-0.229,-0.048,0.205,-0.066,-0.138,0.487,0.487,-0.205,0.584,-0.087,-0.547
4.32,-0.192,-0.219,-0.026,0.206,-0.083,-0.122,0.53,0.554,-0.159,0.633,-0.08,-0.541
4.33,-0.201,-0.216,-0.015,0.209,-0.093,-0.115,0.595,0.634,-0.124,0.668,-0.076,-0.54
4.34,-0.237,-0.212,0.025,0.224,-0.131,-0.093,0.667,0.739,-0.058,0.737,-0.066,-0.531
4.35,-0.277,-0.218,0.06,0.247,-0.168,-0.079,0.75,0.859,0.004,0.799,-0.062,-0.531
4.36,-0.266,-0.193,0.073,0.229,-0.169,-0.06,0.841,1.003,0.095,0.887,-0.053,-0.536
4.37,-0.287,-0.183,0.104,0.234,-0.195,-0.039,0.947,1.178,0.209,0.992,-0.048,-0.541
4.38,-0.333,-0.181,0.153,0.257,-0.243,-0.014,1.073,1.387,0.341,1.118,-0.044,-0.539
4.39,-0.392,-0.176,0.216,0.284,-0.303,0.02,1.19,1.593,0.476,1.251,-0.046,-0.545
4.4,-0.438,-0.17,0.269,0.304,-0.354,0.049,1.276,1.772,0.596,1.369,-0.044,-0.559
4.41,-0.485,-0.179,0.307,0.332,-0.396,0.064,1.312,1.872,0.666,1.438,-0.066,-0.589
4.42,-0.536,-0.207,0.329,0.371,-0.432,0.061,1.29,1.872,0.661,1.433,-0.098,-0.611
4.43,-0.535,-0.202,0.333,0.368,-0.434,0.065,1.234,1.824,0.622,1.393,-0.124,-0.629
4.44,-0.518,-0.191,0.327,0.354,-0.422,0.067,1.115,1.677,0.531,1.305,-0.158,-0.648
4.45,-0.465,-0.185,0.28,0.325,-0.372,0.047,0.908,1.396,0.356,1.138,-0.19,-0.648
4.46,-0.38,-0.174,0.205,0.277,-0.292,0.016,0.65,1.046,0.133,0.923,-0.206,-0.632
4.47,-0.282,-0.166,0.116,0.224,-0.199,-0.025,0.388,0.688,-0.089,0.708,-0.2,-0.602
4.48,-0.19,-0.16,0.031,0.175,-0.11,-0.064,0.173,0.396,-0.269,0.529,-0.19,-0.564
4.49,-0.133,-0.155,-0.022,0.144,-0.055,-0.088,0.026,0.19,-0.4,0.4,-0.174,-0.532
4.5,-0.071,-0.149,-0.078,0.11,0.004,-0.114,-0.066,0.062,-0.472,0.327,-0.151,-0.516
4.51,-0.019,-0.143,-0.124,0.081,0.053,-0.133,-0.115,0.0,-0.513,0.29,-0.145,-0.503
4.52,-0.011,-0.142,-0.131,0.076,0.06,-0.136,-0.137,-0.034,-0.535,0.273,-0.145,-0.499
4.53,-0.019,-0.146,-0.128,0.083,0.055,-0.137,-0.15,-0.056,-0.54,0.268,-0.145,-0.5
4.54,-0.017,-0.144,-0.126,0.081,0.055,-0.135,-0.145,-0.068,-0.558,0.26,-0.145,-0.499
4.55,-0.026,-0.146,-0.121,0.086,0.048,-0.133,-0.138,-0.077,-0.569,0.254,-0.145,-0.5
4.56,-0.021,-0.143,-0.122,0.082,0.051,-0.132,-0.135,-0.08,-0.569,0.247,-0.144,-0.499
4.57,-0.035,-0.148,-0.113,0.091,0.039,-0.13,-0.127,-0.076,-0.571,0.246,-0.146,-0.502
4.58,-0.044,-0.159,-0.115,0.102,0.035,-0.136,-0.123,-0.07,-0.568,0.254,-0.144,-0.505
4.59,-0.036,-0.161,-0.125,0.099,0.044,-0.143,-0.118,-0.065,-0.573,0.254,-0.146,-0.505
4.6,-0.055,-0.176,-0.122,0.116,0.034,-0.149,-0.115,-0.058,-0.584,0.255,-0.163,-0.513
4.61,-0.029,-0.17,-0.142,0.1,0.057,-0.156,-0.116,-0.057,-0.583,0.25,-0.165,-0.531
4.62,-0.044,-0.19,-0.146,0.118,0.051,-0.167,-0.112,-0.061,-0.577,0.249,-0.167,-0.536
4.63,-0.062,-0.212,-0.151,0.137,0.045,-0.181,-0.11,-0.052,-0.574,0.248,-0.175,-0.533
4.64,-0.047,-0.194,-0.148,0.121,0.051,-0.171,-0.111,-0.044,-0.568,0.245,-0.178,-0.547
4.65,-0.048,-0.18,-0.132,0.114,0.042,-0.156,-0.091,-0.039,-0.547,0.269,-0.169,-0.538
4.66,-0.028,-0.151,-0.123,0.09,0.047,-0.137,-0.077,-0.02,-0.534,0.299,-0.149,-0.513
4.67,-0.03,-0.12,-0.09,0.075,0.03,-0.105,-0.078,0.008,-0.535,0.318,-0.141,-0.507
